V_TRI_SUBMISSION_NAICS.INDUSTRY_CODE,V_TRI_SUBMISSION_NAICS.INDUSTRY_DESCRIPTION,V_TRI_SUBMISSION_NAICS.NAICS_CODES,TRI_FACILITY.TRI_FACILITY_ID,TRI_FACILITY.STATE_ABBR,V_TRI_FORM_R_BR_EZ.TRI_FACILITY_ID,V_TRI_FORM_R_BR_EZ.REPORTING_YEAR,V_TRI_FORM_R_BR_EZ.STATE_ABBR,V_TRI_FORM_R_BR_EZ.AIR_TOTAL_RELEASE,V_TRI_FORM_R_BR_EZ.INDUSTRY_CODE,V_TRI_FORM_R_BR_EZ.LAND_TOTAL_RELEASE,V_TRI_FORM_R_BR_EZ.TOTAL_OFF_SITE_RELEASE,V_TRI_FORM_R_BR_EZ.TOTAL_ON_OFF_SITE_RELEASE,V_TRI_FORM_R_BR_EZ.TOTAL_ON_SITE_RELEASE,V_TRI_FORM_R_BR_EZ.UNINJ_TOTAL_RELEASE,V_TRI_FORM_R_BR_EZ.WATER_TOTAL_RELEASE,V_TRI_FORM_R_BR_EZ.PRIMARY_NAICS_CODE
325,Chemicals,325520,45242HBFLL4440M,OH,45242HBFLL4440M,2015,OH,0,325,0,0,0,0,0,,325520
327,Nonmetallic Mineral Product,327320,53562LYCNN8125U,WI,53562LYCNN8125U,2015,WI,0,327,0,0,0,0,0,,327320
332,Fabricated Metals,332312,4654WLPPRT14489,IN,4654WLPPRT14489,2015,IN,15.5,332,0,83,98.5,15.5,0,0,332312
325,Chemicals,325211,43613DPNTX1930T,OH,43613DPNTX1930T,2015,OH,787,325,0,0,787,787,0,0,325211
325,Chemicals,325211,47620GPLSTLEXAN,IN,47620GPLSTLEXAN,2015,IN,4000,325,0,0,4000,4000,0,0,325211
325,Chemicals,325211,47620GPLSTLEXAN,IN,47620GPLSTLEXAN,2015,IN,2150,325,0,0,2150,2150,0,0,325211
339,Miscellaneous Manufacturing,339950,55009GMNNC103ME,MN,55009GMNNC103ME,2015,MN,3,339,0,0,3,3,0,0,339950
331,Primary Metals,331318,47130NTDTCPOBOX,IN,47130NTDTCPOBOX,2015,IN,.5,331,0,0,.5,.5,0,0,331318
325,Chemicals,325510,61265MLNPN54002,IL,61265MLNPN54002,2015,IL,1000,325,0,0,1000,1000,0,0,325510
331,Primary Metals,331110,60627CMSTL13500,IL,60627CMSTL13500,2015,IL,204,331,0,70814,71018,204,0,0,331110
325,Chemicals,325211,53080FRMNCRAILR,WI,53080FRMNCRAILR,2015,WI,429,325,0,0,429,429,0,0,325211
325,Chemicals,325510,44111PPGND3800W,OH,44111PPGND3800W,2015,OH,221,325,0,0,221,221,0,0,325510
327,Nonmetallic Mineral Product,327320,55043CMSTN16164,MN,55043CMSTN16164,2015,MN,0,327,839.75,0,839.75,839.75,0,0,327320
335,Electrical Equipment,335929,47905RMGNT2800C,IN,47905RMGNT2800C,2015,IN,108,335,0,0,108,108,0,0,335929
324,Petroleum,324122,46241MNSYP4351W,IN,46241MNSYP4351W,2015,IN,0,324,0,0,0,0,0,,324122
334,Computers and Electronic Products,334418,55303LTRNN6700I,MN,55303LTRNN6700I,2015,MN,0,334,0,0,0,0,0,0,334418
325,Chemicals,325193,6093WNRTHN22NRT,IL,6093WNRTHN22NRT,2015,IL,1809,325,0,0,1809,1809,0,0,325193
331,Primary Metals,331511,44425LLWDN7158M,OH,44425LLWDN7158M,2015,OH,1366,331,0,1157,2528,1371,0,5,331511
336,Transportation Equipment,336350,46992CMWBSMILLS,IN,46992CMWBSMILLS,2015,IN,0,336,0,3.59,3.59,0,0,0,336350
323,Printing,323111,47170MLTCLHWY31,IN,47170MLTCLHWY31,2015,IN,8735,323,0,0,8735,8735,0,0,323111
332,Fabricated Metals,332813,48207JXMTL4651B,MI,48207JXMTL4651B,2015,MI,243,332,0,0,243,243,0,0,332813
331,Primary Metals,331511,60098DRBRP1800W,IL,60098DRBRP1800W,2015,IL,0,331,0,0,0,0,0,0,331511
331,Primary Metals,331511,60098DRBRP1800W,IL,60098DRBRP1800W,2015,IL,1.2,331,0,0,1.2,1.2,0,0,331511
326,Plastics and Rubber,326199,60901RMSTRRT50N,IL,60901RMSTRRT50N,2015,IL,47940,326,0,254.4,48194.4,47940,0,0,326199
325,Chemicals,325998,4413WCVNTY4639V,OH,4413WCVNTY4639V,2015,OH,361,325,0,0,361,361,0,0,325998
331,Primary Metals,331511,49036SMCLD180AS,MI,49036SMCLD180AS,2015,MI,80,331,0,27966,28048.51,82.51,0,2.51,331511
332,Fabricated Metals,332420333241,53916PCHST200WI,WI,53916PCHST200WI,2015,WI,5,332,0,10,15,5,0,0,332420
326,Plastics and Rubber,326199,49655DVNCD23773,MI,49655DVNCD23773,2015,MI,38298,326,0,0,38298,38298,0,0,326199
325,Chemicals,325510,48116HHSPP2040H,MI,48116HHSPP2040H,2015,MI,158.11,325,0,214.39,372.5,158.11,0,0,325510
336,Transportation Equipment,336120,44203BCRSR842NO,OH,44203BCRSR842NO,2015,OH,300,336,0,0,300,300,0,0,336120
325,Chemicals,325211562211,43113PPGNDPITTS,OH,43113PPGNDPITTS,2015,OH,455.7,325,0,0,455.7,455.7,0,0,325211
332,Fabricated Metals,332311,46793NCRBL305IN,IN,46793NCRBL305IN,2015,IN,.12,332,0,.12,.24,.12,0,0,332311
331,Primary Metals,331314,46514LKHRT1302W,IN,46514LKHRT1302W,2015,IN,0,331,0,0,0,0,0,,331314
327,Nonmetallic Mineral Product,327993,55066SGNTR27384,MN,55066SGNTR27384,2015,MN,2711,327,0,0,2711,2711,0,0,327993
331,Primary Metals,331210,61739PLLSBROUTE,IL,61739PLLSBROUTE,2015,IL,0,331,0,1079.8,1079.8,0,0,0,331210
325,Chemicals,325320,49445NRMCH1740W,MI,49445NRMCH1740W,2015,MI,6756,325,0,0,6756,6756,0,0,325320
331,Primary Metals,331222,48174KRHRW34822,MI,48174KRHRW34822,2015,MI,10,331,0,0,10,10,0,0,331222
333,Machinery,333515,44223MRCHM220MA,OH,44223MRCHM220MA,2015,OH,1.94,333,0,.95,2.89,1.94,0,0,333515
332,Fabricated Metals,332813,55432SPCPL16083,MN,55432SPCPL16083,2015,MN,0,332,0,0,0,0,0,0,332813
326,Plastics and Rubber,326199,47302RRWHD2909S,IN,47302RRWHD2909S,2015,IN,18780,326,0,0,18780,18780,0,0,326199
322,Paper,322220,55414NVRSL800KA,MN,55414NVRSL800KA,2015,MN,3227,322,0,0,3227,3227,0,0,322220
325,Chemicals,325180325199,43223GFRDR867MC,OH,43223GFRDR867MC,2015,OH,0,325,0,1.5,1.5,0,0,0,325180
311,Food,311412,49424RQSTF3460J,MI,49424RQSTF3460J,2015,MI,0,311,0,0,0,0,0,0,311412
324,Petroleum,324110,55164KCHRFPOBOX,MN,55164KCHRFPOBOX,2015,MN,780,324,0,1.71283,781.71283,780,0,0,324110
324,Petroleum,324110,55164KCHRFPOBOX,MN,55164KCHRFPOBOX,2015,MN,32150,324,0,0,32150,32150,0,0,324110
331,Primary Metals,331110,46312LTVST3001D,IN,46312LTVST3001D,2015,IN,19700,331,0,872462,894162,21700,0,2000,331110
331,Primary Metals,331110,46312LTVST3001D,IN,46312LTVST3001D,2015,IN,212,331,0,51592,52364,772,0,560,331110
339,Miscellaneous Manufacturing,339991,60053JHNCR6400W,IL,60053JHNCR6400W,2015,IL,0,339,0,0,0,0,0,0,339991
336,Transportation Equipment,336212,47834GRTDNUSHIG,IN,47834GRTDNUSHIG,2015,IN,135,336,0,0,135,135,0,0,336212
325,Chemicals,325510,55343SRRCR11401,MN,55343SRRCR11401,2015,MN,0,325,0,0,0,0,0,,325510
325,Chemicals,325510,49120NLSCH225FO,MI,49120NLSCH225FO,2015,MI,52.3,325,0,154,206.3,52.3,0,0,325510
325,Chemicals,325520,47712NSLNC18WMA,IN,47712NSLNC18WMA,2015,IN,255,325,0,250,505,255,0,0,325520
326,Plastics and Rubber,326113,48088PRCSN8120G,MI,48088PRCSN8120G,2015,MI,3330,326,0,0,3330,3330,0,0,326113
331,Primary Metals,331511331524,43512GMCXXSTATE,OH,43512GMCXXSTATE,2015,OH,511.7,331,5000,.74,5512.44,5511.7,0,0,331511
333,Machinery,333112,4428WMTDPR593GB,OH,4428WMTDPR593GB,2015,OH,113.5766,333,0,0,113.5766,113.5766,0,0,333112
335,Electrical Equipment,335931,45212MRSNL6000F,OH,45212MRSNL6000F,2015,OH,0,335,0,.412,.412,0,0,0,335931
335,Electrical Equipment,335932,60172LCTRF222WC,IL,60172LCTRF222WC,2015,IL,0,335,0,0,0,0,0,,335932
321,Wood Products,321219,49738WYRHS4111E,MI,49738WYRHS4111E,2015,MI,4541,321,0,0,4541,4541,0,0,321219
332,Fabricated Metals,332312,55419LJNST118WE,MN,55419LJNST118WE,2015,MN,0,332,0,0,0,0,0,0,332312
331,Primary Metals,331523,46562SPXCR5ARNO,IN,46562SPXCR5ARNO,2015,IN,1181.4,331,0,0,1181.4,1181.4,0,0,331523
325,Chemicals,325199,46320KLDVS3000S,IN,46320KLDVS3000S,2015,IN,1335,325,0,0,1335,1335,0,0,325199
325,Chemicals,325193,56267MRRSGHWY59,MN,56267MRRSGHWY59,2015,MN,2553,325,0,0,2553,2553,0,0,325193
311,Food,311813,46112MPLHR5MAPL,IN,46112MPLHR5MAPL,2015,IN,30947,311,0,0,30947,30947,0,0,311813
326,Plastics and Rubber,326291,46506NSHKW501HI,IN,46506NSHKW501HI,2015,IN,.33,326,0,0,.33,.33,0,0,326291
331,Primary Metals,331511,44036LYRFN120FI,OH,44036LYRFN120FI,2015,OH,183,331,0,188,381.04,193.04,0,10.04,331511
334,Computers and Electronic Products,334310,53813CMMNC7596U,WI,53813CMMNC7596U,2015,WI,10750,334,0,0,10750,10750,0,0,334310
311,Food,311511311520,46219CRSSR400SS,IN,46219CRSSR400SS,2015,IN,5,311,0,0,5,5,0,0,311511
335,Electrical Equipment,335313,60626SCLCT6601N,IL,60626SCLCT6601N,2015,IL,4,335,0,296,300,4,0,0,335313
325,Chemicals,325211,45001MNSNT356TH,OH,45001MNSNT356TH,2015,OH,96,325,0,0,101,101,0,5,325211
311,Food,311351,60610BLMMR600WK,IL,60610BLMMR600WK,2015,IL,1851,311,0,0,1851,1851,0,0,311351
311,Food,311513,54162BLGSC77CTY,WI,54162BLGSC77CTY,2015,WI,0,311,0,0,0,0,0,0,311513
325,Chemicals,325199,44077LBRZL155FR,OH,44077LBRZL155FR,2015,OH,734,325,0,901,1635,734,0,0,325199
336,Transportation Equipment,336320,43140STNLY1627S,OH,43140STNLY1627S,2015,OH,297,336,0,0,297,297,0,0,336320
313,Textiles,313320,53589NRYLP501SW,WI,53589NRYLP501SW,2015,WI,22,313,0,194,216,22,0,0,313320
325,Chemicals,325212325211325991,45714SHLLC2982W,OH,45714SHLLC2982W,2015,OH,2595,325,0,0,2595,2595,0,0,325212
336,Transportation Equipment,336111336370333511336211447190336112,43040HNDFM2400A,OH,43040HNDFM2400A,2015,OH,.1,336,0,0,.1,.1,0,0,336111
334,Computers and Electronic Products,334412,54729CRYRS234CA,WI,54729CRYRS234CA,2015,WI,103,334,0,558.1,661.1,103,0,0,334412
336,Transportation Equipment,336370,48091WRRNS22800,MI,48091WRRNS22800,2015,MI,6,336,0,0,6,6,0,0,336370
325,Chemicals,325320,60411RVRDL220EA,IL,60411RVRDL220EA,2015,IL,322,325,0,0,322,322,0,0,325320
324,Petroleum,324110,43616SNRFN1819W,OH,43616SNRFN1819W,2015,OH,234000,324,0,0,234000,234000,0,0,324110
336,Transportation Equipment,336120,45502NVSTR6125U,OH,45502NVSTR6125U,2015,OH,515,336,0,17,532,515,0,0,336120
311,Food,311612,53110PTRCK4801S,WI,53110PTRCK4801S,2015,WI,0,311,0,47,47,0,0,0,311612
332,Fabricated Metals,332919,60505JBNDS601NF,IL,60505JBNDS601NF,2015,IL,0,332,0,0,0,0,0,0,332919
336,Transportation Equipment,336370,48121FRDM13001M,MI,48121FRDM13001M,2015,MI,650,336,0,0,650,650,0,0,336370
332,Fabricated Metals,332312332322332439332313,4653WSBRMN542ES,IN,4653WSBRMN542ES,2015,IN,11.05,332,0,0,11.05,11.05,0,0,332312
331,Primary Metals,331110,49204QNXCRPOBOX,MI,49204QNXCRPOBOX,2015,MI,92,331,0,2000,2092,92,0,0,331110
324,Petroleum,324199,48218SCKBT14ZUG,MI,48218SCKBT14ZUG,2015,MI,.4,324,0,3.3,3.7,.4,0,0,324199
332,Fabricated Metals,332999,48161TWBCR1600N,MI,48161TWBCR1600N,2015,MI,0,332,0,.1,.1,0,0,0,332999
333,Machinery,333922,4314WNTLLG475EH,OH,4314WNTLLG475EH,2015,OH,5,333,0,0,5,5,0,0,333922
332,Fabricated Metals,332721,5542WCSSSC48LIL,MN,5542WCSSSC48LIL,2015,MN,0,332,0,0,0,0,0,0,332721
334,Computers and Electronic Products,334418,5574WDTRTR3895S,MN,5574WDTRTR3895S,2015,MN,0,334,0,17.346,17.346,0,0,0,334418
332,Fabricated Metals,332119,49424MTLFL11694,MI,49424MTLFL11694,2015,MI,0,332,0,9.47,9.47,0,0,0,332119
332,Fabricated Metals,332322,45365STLLC2633C,OH,45365STLLC2633C,2015,OH,0,332,0,200,200,0,0,0,332322
334,Computers and Electronic Products,334416,56258HRLSY64WER,MN,56258HRLSY64WER,2015,MN,0,334,0,0,0,0,0,0,334416
333,Machinery,333618,60160NVSTR10400,IL,60160NVSTR10400,2015,IL,2.87,333,0,59.05,61.92,2.87,0,0,333618
332,Fabricated Metals,332813,61354MRCNNWESTM,IL,61354MRCNNWESTM,2015,IL,1102,332,0,0,1102,1102,0,0,332813
326,Plastics and Rubber,326299,44221PLYMR2828S,OH,44221PLYMR2828S,2015,OH,33,326,0,5700,5733,33,0,0,326299
3121,Beverages,312120,54601GHLMN925ST,WI,54601GHLMN925ST,2015,WI,0,3121,0,0,0,0,0,,312120
336,Transportation Equipment,336320,46705TRNNC5HLTH,IN,46705TRNNC5HLTH,2015,IN,0,336,0,0,0,0,0,0,336320
332,Fabricated Metals,332119,47710MRCNN2201W,IN,47710MRCNN2201W,2015,IN,6928,332,0,0,6928,6928,0,0,332119
331,Primary Metals,331511,46975RCHST616IN,IN,46975RCHST616IN,2015,IN,47.02,331,0,10225,10272.02,47.02,0,0,331511
332,Fabricated Metals,332323332996,53224RBWGN10600,WI,53224RBWGN10600,2015,WI,49.99,332,0,.38,50.37,49.99,0,0,332323
326,Plastics and Rubber,326299,44471SRPRD276ST,OH,44471SRPRD276ST,2015,OH,0,326,0,0,0,0,0,0,326299
332,Fabricated Metals,332812,49507MSTRF1160B,MI,49507MSTRF1160B,2015,MI,17853,332,0,0,17853,17853,0,0,332812
331,Primary Metals,331511,53959GRDFN700AS,WI,53959GRDFN700AS,2015,WI,136,331,0,94407,94543,136,0,0,331511
325,Chemicals,325613,53563XXNCH1012T,WI,53563XXNCH1012T,2015,WI,40,325,0,0,40,40,0,0,325613
332,Fabricated Metals,332813,60084DRCHR275IN,IL,60084DRCHR275IN,2015,IL,0,332,0,0,0,0,0,0,332813
327,Nonmetallic Mineral Product,327320,4661WZNGRD715WE,IN,4661WZNGRD715WE,2015,IN,.0776,327,0,0,.0776,.0776,0,0,327320
333,Machinery,333911,53716WRMNN2701S,WI,53716WRMNN2701S,2015,WI,.542,333,0,0,.542,.542,0,0,333911
332,Fabricated Metals,332812,43103RYNLDREYNO,OH,43103RYNLDREYNO,2015,OH,397,332,0,0,397,397,0,0,332812
325,Chemicals,325412325414325411,47905LLLLYLILLY,IN,47905LLLLYLILLY,2015,IN,273,325,0,0,273,273,0,0,325412
325,Chemicals,325412325414325411,47905LLLLYLILLY,IN,47905LLLLYLILLY,2015,IN,6560,325,0,0,6560,6560,0,0,325412
336,Transportation Equipment,336111,4724WHNDMN2755N,IN,4724WHNDMN2755N,2015,IN,31,336,0,13423,13454,31,0,0,336111
334,Computers and Electronic Products,334412,60126LPHCR730OA,IL,60126LPHCR730OA,2015,IL,15,334,0,169,184,15,0,0,334412
332,Fabricated Metals,332111,60081SCTFR8001W,IL,60081SCTFR8001W,2015,IL,.2,332,0,0,.27,.27,0,.07,332111
331,Primary Metals,331110331222332618,61641KYSTN7000S,IL,61641KYSTN7000S,2015,IL,279,331,1220,55339,56867,1528,0,29,331110
332,Fabricated Metals,332812,53066WSMRQ930AR,WI,53066WSMRQ930AR,2015,WI,1741,332,0,191,1932,1741,0,0,332812
324,Petroleum,324191325520325510,60638DBRTC4700S,IL,60638DBRTC4700S,2015,IL,93.96,324,0,0,93.96,93.96,0,0,324191
332,Fabricated Metals,332912,54728PRKRH1715P,WI,54728PRKRH1715P,2015,WI,0,332,0,0,0,0,0,0,332912
336,Transportation Equipment,336212,45154TRNTYFRONT,OH,45154TRNTYFRONT,2015,OH,10,336,0,30,45,15,0,5,336212
322,Paper,322121322291,54307FRTHW1919S,WI,54307FRTHW1919S,2015,WI,27003.4,322,0,0,27003.4,27003.4,0,0,322121
336,Transportation Equipment,336611,54143MRNTTELYST,WI,54143MRNTTELYST,2015,WI,48,336,0,4622,4670,48,0,0,336611
325,Chemicals,325199,61537BFGDRRR1BO,IL,61537BFGDRRR1BO,2015,IL,50546,325,0,6,50553,50547,0,1,325199
331,Primary Metals,331210,53120PLYMT261YU,WI,53120PLYMT261YU,2015,WI,4026,331,0,2626,6652,4026,0,0,331210
332,Fabricated Metals,332813,60623BLLCT2001S,IL,60623BLLCT2001S,2015,IL,0,332,0,6,6,0,0,0,332813
334,Computers and Electronic Products,334413,43551FRSTS2811C,OH,43551FRSTS2811C,2015,OH,0,334,0,0,0,0,0,0,334413
325,Chemicals,325193,56137HRNLK91246,MN,56137HRNLK91246,2015,MN,865.75,325,0,0,865.75,865.75,0,0,325193
325,Chemicals,325311,45802RCDNH1900F,OH,45802RCDNH1900F,2015,OH,0,325,0,0,106427,106427,0,106427,325311
331,Primary Metals,331410331420,43416BRSHWSOUTH,OH,43416BRSHWSOUTH,2015,OH,7761,331,83624,223469,314909.4,91440.4,0,55.4,331410
336,Transportation Equipment,336112,46783GMCTR12200,IN,46783GMCTR12200,2015,IN,3623,336,0,0,3623,3623,0,0,336112
335,Electrical Equipment,335931,4401WWTTRD567MI,OH,4401WWTTRD567MI,2015,OH,5,335,0,97,102,5,0,0,335931
331,Primary Metals,331110,46402SSGRYONENO,IN,46402SSGRYONENO,2015,IN,38.08,331,275.87,7.26,321.67,314.41,0,.46,331110
331,Primary Metals,331110,46402SSGRYONENO,IN,46402SSGRYONENO,2015,IN,560,331,0,0,560,560,0,0,331110
331,Primary Metals,331221,44667CNTRS510CO,OH,44667CNTRS510CO,2015,OH,1.84,331,0,220.82,222.66,1.84,0,0,331221
337,Furniture,337122337127339995221117,43502SDRWD502MI,OH,43502SDRWD502MI,2015,OH,.001801,337,0,0,.001801,.001801,0,0,337122
331,Primary Metals,331221,48134FLTRC26601,MI,48134FLTRC26601,2015,MI,0,331,0,2579,2579,0,0,0,331221
324,Petroleum,324110,44711SHLND2408G,OH,44711SHLND2408G,2015,OH,192,324,0,0,192,192,0,0,324110
339,Miscellaneous Manufacturing,339991493110,60076FLPRN7450N,IL,60076FLPRN7450N,2015,IL,0,339,0,4449,4449,0,0,0,339991
325,Chemicals,325211325199,44012BFGDRMOORE,OH,44012BFGDRMOORE,2015,OH,1710,325,0,0,1710,1710,0,0,325211
332,Fabricated Metals,332812,46368NMLPRUSHWY,IN,46368NMLPRUSHWY,2015,IN,685,332,0,0,685,685,0,0,332812
325,Chemicals,325193,56215CHPPW27020,MN,56215CHPPW27020,2015,MN,3025,325,0,0,3025,3025,0,0,325193
323,Printing,323111,44128CRDPK19220,OH,44128CRDPK19220,2015,OH,4872.51,323,0,2475,7347.51,4872.51,0,0,323111
324,Petroleum,324121,55378KCHMT12101,MN,55378KCHMT12101,2015,MN,2.9,324,0,6.59,9.49,2.9,0,0,324121
325,Chemicals,325199,53527HYDRT150WD,WI,53527HYDRT150WD,2015,WI,3963,325,0,0,3963,3963,0,0,325199
326,Plastics and Rubber,326299,55411MNTRR1615W,MN,55411MNTRR1615W,2015,MN,1012,326,0,0,1012,1012,0,0,326299
332,Fabricated Metals,332510,61356SCHLG121WR,IL,61356SCHLG121WR,2015,IL,10,332,0,265,275,10,0,0,332510
336,Transportation Equipment,336211,55927MCNLSHIGHW,MN,55927MCNLSHIGHW,2015,MN,30451,336,0,0,30451,30451,0,0,336211
324,Petroleum,324110,43616TWWST1819W,OH,43616TWWST1819W,2015,OH,4,324,0,0,4,4,0,0,324110
